Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,csv_injection,sql_injection,Encrypted_RAM
Dell,2.559345634121907,16,1000,12.439936183219745,2.844178946516489,32245.014750269227,False,False,gAAAAABn_qg369oXKYKwXsMAfM7PxZ-Z-6VIcHHxj_5vHwt8HJImdlPL3qOuYqhb6pZK0X_4S4GHlLZ5AQh60tPbDeGTYhlcFw==
Acer,3.168874748228676,16,256,15.260795843387225,4.466684337731032,9936.623236873858,False,False,gAAAAABn_qg3x_a6MkFUn_TJ7wRyIWkJeUotNKDlQqwzdxysP2979M_ijOLCkQZOnpLqpibfI2VByXeECCANWUfl1UUB0dlD5A==
Dell,1.7388382845866706,4,512,12.637699968388928,4.258545967646619,16440.8037442774,False,False,gAAAAABn_qg3EZzozX2mLCPKRWluqIOfwYwhzlbbGKlll7U03yxFGxH0r-ngswdbZBX4sbQ0AXaKOupHhMCdArxdtDCaZ_jOQQ==
Asus,3.059648311691433,16,512,13.04855161762579,4.198577561995493,17541.13623887115,False,False,gAAAAABn_qg3RNmV3MYxV-Zz6SLrR5DOkYTnmkQoDBAhaatjDIvv8BZ5ymiv7oP3ZInuRslsA-1nqafXbn2L4wX2pkVF8f0DEg==
HP,2.629419196843073,4,1000,13.692672823967689,4.628577434808668,31615.395174517456,False,False,gAAAAABn_qg3E4YVWvsqquyEA6OIE-4rBhfDc5qAnRyJRK_0I95-ljyX_WVGzm4kWg9cB2LKm41UNg1jV0sbwI_9d185iFyCKw==
HP,2.966521157938685,4,512,16.479396082528737,4.168353801864564,16925.69245689916,False,False,gAAAAABn_qg3SnEUiMoSGXAh1LwNq6lDZVkSOuX6n74xbK88d9zAzM5dm7kgTP78H6gIhqNJTaY60x1EBEQGbro3fuAe7L4UUw==
Dell,1.9200355193621583,4,256,12.136360507309076,2.6955238751441795,8994.58494573542,False,False,gAAAAABn_qg3OLokUR0S2WZ-FuZPi5_29-Hx3MQZlRkgon1ZPVkl5ga7QCQ9agYbxek1RaD_CIswQM6GG0UlAbxRdQnIEgdRdg==
HP,3.342184362360455,8,1000,11.03015931565882,4.116688134949073,31637.58171576476,False,False,gAAAAABn_qg32fodHacoB9XbQg0kS8uZo-dfeKNS0j3uZxNdLLRHbVn4QOcx4GddxI4dwfR5fC6pKhZyIob-1MJSeO5xNixyMg==
Acer,3.6569926938580712,32,1000,11.360578462269022,2.9231084401695315,33034.19966891077,False,False,gAAAAABn_qg3VlWosEfqZqhHGm9DJQLhKGeRIhnpCznPkiv_sT0y4AeGOiIAI3bfRic9f2hGqTPZxZSNXzMBOnrh2Avn661kVQ==
Lenovo,2.041849500226939,8,256,16.42859805008071,2.726523951042412,9337.256259297008,False,False,gAAAAABn_qg3cJLW4JEW0d0jsDKTSEyewXFzO2QOxQXXpWnAI7rxACCSDfUqsMd0NStGVjEIW1pa2nZTDDtmYhfx7ApY5YF3Ng==
Dell,1.7392863888004042,32,1000,14.885098789060178,2.219010778698882,32607.6059829306,False,False,gAAAAABn_qg3wjV814iRgBEcqL9FvzykIeg7LVt7xKnK3JFhBQftmVgug8PIwKfHlY57GXYFzCRGHs5VTmUqwiFPCPgVwtwCGg==
HP,1.559096465115841,32,512,12.63824371596684,4.23208574104303,17766.404122596145,False,False,gAAAAABn_qg3WRVh-jraLLbfkPKdwbtT1wpGXAjmzll-LfaBu9NwztZ3P650FlLBoSKMwdIfJt4wREzJbo-91TUWRyvARTOkuA==
Dell,3.104928751108165,4,512,12.063155006067149,4.133002885849434,17138.512921401118,False,False,gAAAAABn_qg3B8jlda486VNmYDhn6CEJZRfhZjFR7a7i9NNJ44hR9oB1lip4Rnf5oIZeh2qHNAFw_1KdePEYWMgmX69NBmHGOg==
Dell,3.017735090221952,16,256,12.765600419822686,2.7034984330222813,9932.648143307568,False,False,gAAAAABn_qg3wUjaRTRDt-_9sB3aduRUyXouKSYRsswfnpNl3wT2lFoYTz2C1k60JghqFumFcflWBo6YJs0Dmc5rNDLtJ49XZg==
Lenovo,2.866743531785175,4,512,11.68878156350768,4.248137050172468,16715.111346051184,False,False,gAAAAABn_qg3kr3MO1TCFY7Z9y2Xiqj-JGeRWUMPk7bMLSXNmxZOW2eqYHj8uPJsTKO4Ws1aKtolCZjKRtsVeYky3WxkdGvbbA==
Acer,2.079867740289939,16,256,16.649197461706645,4.75352264928066,9725.353722230924,False,False,gAAAAABn_qg3Mx3gifguT8xEpSVRXyCAK-so3D1cj8X6-al0SqcoJrNymudhfyet-BYEg8SyfJiz2XjRAxa1qgF9hSGomQUHhA==
Dell,2.4772649897637864,32,256,15.705237046191602,2.3240868724747377,10270.601136617244,False,False,gAAAAABn_qg3i0RsdCqCPc6SQA21fi6YQueBZJJZGVpyw0o0Nn5vf3up38hEnQ4fo49_YpHCOmmTl0ZJb5DLCJsnqv3jCE449A==
HP,2.9861908379654327,4,512,13.774347061475243,2.697909915160325,16510.33181488892,False,False,gAAAAABn_qg3EJWt_2y_2VcaSnAPZHTmA0JRtgKl010gqjroADlspXQrUtPhKreNCDnLddqQlQU4_31WZYCelAODRDU-5mswHw==
Asus,2.741917147147924,16,256,16.189775630691212,4.250782382261947,10026.49773571635,False,False,gAAAAABn_qg3dby-P8x4-NLl9A-tf3HNyz7hJ3ujYpnGoF3Bs3wHS1a22LKZYZbu3XoYRPacXQxe5h7Eg-He0AVkAg9nMQ9h0g==
Dell,3.969463800537218,8,512,12.496749225759396,2.8235200205212347,17321.502772469725,False,False,gAAAAABn_qg3t6nYfP2sTx4Ge45sUoQSkMxV1llHeQQcSUaYJ-tUDdKvUQOPbz3f6Mpf-frXc8I8_gBDQScOo0bMJAMBTYfsnQ==
Dell,1.8410993813918328,16,1000,15.302723410833162,3.8739919228511503,31925.993931369598,False,False,gAAAAABn_qg3WNtfIBJPElsI1qpkvU6bC3NsWXzIKvOPHEG9Bonf1Vg6owg7Smzpa_lyc_uMz-x5ktupMkDvtCur2A_t-Omq_g==
Lenovo,3.2378613851189844,4,1000,16.13679499408246,2.243492673391144,31694.40469113412,False,False,gAAAAABn_qg3XtOwbMn7D6nqIiGFSItYF2ULOzEx48S-T5BMCSYQLYUCfdsTud-0MNNrFy9CqFqphXVJOmw1KEos8_qVG3-XfQ==
Acer,2.5107969202607303,8,256,13.140612269739636,3.356607437310616,9956.631886857773,False,False,gAAAAABn_qg3XDOdM2Hx5fvtvwR-duxg_xf9UPxliKX-vsGgItUjZpY_S9F4W-iIw-ZRvLkwiaJRgvFuS_2woxisw0gc8UkVZQ==
Asus,2.570499037314037,16,512,15.544786672704303,4.217274265978859,17616.64185550617,False,False,gAAAAABn_qg3ptQz6BGUpciPQ6xx1Zu7XVx7w3J9EMbyKesHjF22ZuivMsmFeWesTBc05aQl8WYFJwXFythZGzP-crWHoW1-Vw==
HP,3.2939944141454407,16,512,12.770434095585856,4.059541829129758,17324.524093174547,False,False,gAAAAABn_qg3UUL8XDHALn6FJBbZT3cAN8_8CUgmFsQ6liL7V-eupEhBzeL0qXUYJHJsM5tKLDK6pObFkX9ZRu7EJeZiBZ20AA==
Asus,3.231090378310924,16,1000,12.793142811554183,4.44521630202742,31821.55349048893,False,False,gAAAAABn_qg3rz-aNtoWy-VJmE0QyvD05Q3G8pZJiXmneYg2HNQkPOkUwKaCBFiJ1dvOm-ZlcARK3_7wXiTvytRdj3EeHbbjvw==
HP,3.978139984255471,16,1000,11.642343071325117,4.632356379809506,32493.058447151387,False,False,gAAAAABn_qg3IDsRIa4y7qMf93YkxFsnNjeSuWp82-fj9VJlPrYM4Ta9-yCde5QpF-kxMSJmu98tBRI7vtn26paD3eNA7k6Y8g==
Acer,1.820985723635313,16,512,13.640348279056392,4.3195505037762745,17425.02777611643,False,False,gAAAAABn_qg3na4EWFN89VLIuET-opSrs98abZD9MHc-6nWU-aW62Wu9xoBhR0YHR_Ylk3jhhesPl4asyQmbFCWoeB-kOh2lpg==
HP,1.7602741234604158,8,256,15.378271438984534,4.014763228816777,9314.484774693694,False,False,gAAAAABn_qg3oTwyVWpeXremlveEQ1sfwi-G8GXDVKVj2C06QY7juiahMjpxuSe3jozDmYenk9CMBr0c7jVImvG1grEOcjd7uA==
Lenovo,3.3108470428218526,32,1000,16.64132483342771,2.0951674754480933,32911.46842429856,False,False,gAAAAABn_qg3obsbUWy_bB-VDy2pS4AM3A0--8qE30BSaZsW5CkJEpbOy4NhivU53FXhtCuKqeCFpzMNCX4CQJDzmtM1r9TbxQ==
Lenovo,2.9459672925160225,8,256,14.622781951574575,3.604900020228332,9498.257175309209,False,False,gAAAAABn_qg3ycOGtiZwi3WYW5zot3xUHoiS_8xMb2PxK_O-pwnY5hJ2yfLvBuUALKSDbn6HAuUnBC_DoyVIXWREOBmogC11lw==
Lenovo,2.185401666399515,8,256,16.178813226414434,2.1130931747445585,9174.856632312052,False,False,gAAAAABn_qg3uQj9GzDebQAKQFaY-2JM_Wf3Si8cPtEY7iQnDTWapzi7FJGLAzeGwGZ_Yaqe9TYdNtcQTQkuFBYGBOSg0SiKPA==
Lenovo,1.6985484224724663,8,1000,15.934967895741362,4.424203451348068,31646.72338510003,False,False,gAAAAABn_qg3DRJfg004-V3mGl8l4vBbQMvk2IlWSwJNWoEfhcNKdVOCHTA9IYmYa3J0eKMv6n2It3jD4d_MQxd10spWrVtMvw==
Asus,1.7141456239910764,32,256,12.040058317851685,2.962173573379873,10530.53993687592,False,False,gAAAAABn_qg3iK8HnmSGAeYpT0eBPiXCMWCmQhdV5YoIxzr3NTIe6DuSWK9NRfwzMoaZ6CATTbfDOQ5tG3lTt5rDrXmUyf1gEg==
Acer,3.735477186660296,4,256,13.914904573475788,3.687288122353763,9259.826095812132,False,False,gAAAAABn_qg3uEGLqKXmFHvAGadVUnl49xzdS_HnNgfgyNp5HAfcecgim8Ry1WCV3E1nQkaS5ZROptdU3qgJ3a1Vg8B-FHOYqw==
HP,1.9796683117968568,32,512,11.70154121315235,2.838335921956708,18287.943159645933,False,False,gAAAAABn_qg3B2T6ybSyVdgD0e8UNeZS6XTUa0IGnczfEFkNGdMKqqh4zxq3qfnaPnmFOurKT8KFKaf4jJm6D4_lI0-05NylHQ==
HP,2.308428905288802,8,256,15.09291896936981,4.347500433140881,9323.03963602629,False,False,gAAAAABn_qg3zMsajTq-7hSP8QI7SB-6ilXsUhMgym9g-K5eLtp0spM_Yj2tixSPfzSgB5yCxKg33dYB2eL-j72Pjf9_dbzBSQ==
Lenovo,2.0666410055674698,16,512,16.699398009476454,4.659507579925707,17459.095727992164,False,False,gAAAAABn_qg3CEJ3l6BWqdVFpLkuN5K1TFPrpk6g65vE6rhLqZ8TQKIoSVDTG9YsW2XSzzfVHs1CFkXB3y25gsx65SUq0cxvaA==
Lenovo,2.3874907645798435,16,1000,11.82253674847254,3.195927482639192,31720.062940320862,False,False,gAAAAABn_qg3OXtVPLoUgm4xZhdM8tx30Hn9xE2rsafgGa5ITF1DlgsixfIcuG3NQ9XVIm98eNaCL4WMg2FUakD9dcC2lfQYpA==
Dell,1.6735596068652334,8,1000,15.403298784815249,4.588767180532967,31543.333126455003,False,False,gAAAAABn_qg3SbnojulofL41uRDNfSIS7HDa8yCsNBSgkX2JALODimgyTSkUa4FepaZgbRZYGSgV1jCrQcopVVsookqwd0cg1w==
Acer,2.797649477270676,16,512,14.793428905207165,2.801225022368997,17352.269345851655,False,False,gAAAAABn_qg3qn1daMz6xWm7zt1U1iN6sW_jeTs9GvvID5rXxAPU_X4Nr1Bv6mobP4O6z8eok_6uRzCqCvVJk1xzq5Ll3zkpEQ==
Asus,1.6690314089805374,8,1000,14.5016302220486,3.603982769226572,31582.725749347646,False,False,gAAAAABn_qg3v2TvA-ULRtcUyYATQEDfJy0hwb77AgPH1RiokBIWpJmgDRTEHD0bpf7EwL0D2egroUG6fy5gH08liif6SLS5NA==
HP,3.500891269555904,16,256,13.340721408130037,4.576284289516112,10194.662373108871,False,False,gAAAAABn_qg39Ue3rnPjtqFev1VRTOjBcM5RhGJTvdhOZq1zdQgTMEowZDQceSx8a2GaMrNs26ZTGVwwMCzD8g3UIwQt-29fRw==
Dell,2.0842802047760824,32,256,13.130789886522876,2.9776440278473717,10487.59944027047,False,False,gAAAAABn_qg3dihqZmiHVUC6z0sbANYrq4_mIopYRRuZJBpYW-SZ05aDtJboEZA0aCpbIHjFPRLE7aE8RKWdqA_QbgUVEfxIWQ==
Dell,2.8500297865112767,4,256,11.271495134113326,4.862126795234257,8946.643610745541,False,False,gAAAAABn_qg3gfHQJJLWiu_qvYS-Me2UMwRpfdHRBeJQ3CKwd5sYhgM7j3c-inPywCDtqPU4gJP1oQuW39qDAfN8d85dDT5OBw==
HP,3.7001977189036457,4,1000,12.307452249512082,2.365638505344151,31787.82542207305,False,False,gAAAAABn_qg3yC0iQaaX6lAnOLpfCAI4eDyGCg9-rd3j_lHsrFZMM91RaLF-JOdJR-Qmamlank5FakQoXAIiMUJ9fwLJCVnKNA==
Asus,3.127193422617985,32,256,11.091061293720962,2.054825209170519,10687.069407463854,False,False,gAAAAABn_qg3lQkX-AYkBOspXi4JcIYWiLW9xza2H8vQtnognHTRkGYT0M8Ok_t0QeMz2q8r4ahRNY5oUTl2WeWfqtoSGxC11A==
Dell,2.8323944663783385,32,1000,14.488502633492123,4.712406057734572,33320.84523464822,False,False,gAAAAABn_qg3NfNhdoPdHXGaYaXm4aJh8svRjtjQ6bBEmWOGLcni4hTiD7WtTeRIKo4CGNttx0R8lNOKRnz6kRT6ezvenBcUzg==
Dell,2.310834382788439,8,256,11.635119415267454,2.2059459984436165,9303.60339705879,False,False,gAAAAABn_qg3TTatWwJ-qtCabGpFys_6f3ntJGlrGWRo4-vJi1Xcw125JN7A8z6UoXbiWIY7GARFrfwN7Fvz6OhGMCadHSjX3g==
Acer,2.3325047826454948,8,512,16.238116364178296,4.975667587842475,16884.41160968943,False,False,gAAAAABn_qg3uL1JOhhlXdLyhmczVg14eT8bofl1cBULHhoWQ3WMXNnPwAvdf5t1tt5-fZXKxzkNamQTxhs9-UPRiCma_CxgUg==
Asus,3.173717387995475,8,1000,14.138858124182992,4.854190585937318,31923.10697935266,False,False,gAAAAABn_qg30j8uXMnZ3wUeSCfLLg4nl8bEgCY8aSrXy2fezykNVFWWzNlu2rqbRwzUoIJN5U_WsJO-W_ja_UJ9jYt4T4HUGA==
Dell,3.985348403052919,16,1000,15.198139454352251,2.411062730108962,32351.38622793542,False,False,gAAAAABn_qg3J6chU1GHUPnSmckiB2pWiRFN6oYCoTz5X1BaCPUgXc-ZcpLfxRsYZuPTYZ34SXjiCbaoTbvJPXro7-x8ZMo2mg==
Asus,3.1545979746234467,8,256,13.46514255104298,3.612753877077697,9460.145105117126,False,False,gAAAAABn_qg3I7rb2M7aj0v3Z8ZRQRX6mR3cDiAN5TrlM0YtrQKLi0XxUEAm5JmWhCCT83O5cXfNwqh3bI4jAHGGZlvBgkjOuQ==
HP,2.8944585434250625,32,1000,14.363478854006292,2.554760892401433,32754.91847076602,False,False,gAAAAABn_qg3Jztgdw7jfZMQfsJoh0xYBP_IG3RS0tibulg8vofLaDKQ_k6AEYs1vkCI6DkvV7UmUNBH5MWN1th7QAfoA74Q5w==
Lenovo,3.326626275598115,4,1000,16.655955061799784,3.28446551909036,31641.11273860403,False,False,gAAAAABn_qg3PRzaF4YUMglwGWzn2KPwB5ms6Z9Zg05Hzf0WqDkZM8naWHTNzDQZyFgGsbYN3xar-LM-39lmPRxKQqZ7st5zkw==
Dell,2.663014030709295,16,512,11.496404237742023,2.184275387779498,17406.84907651699,False,False,gAAAAABn_qg303LOr6H9KFDbl7GZamXbVbxOJnbc18w1Zil07hgd2rTNLE0fS1Uyz9RiLl9a0XjCM1g_Su04fTEnUUGzaJlmkw==
Acer,1.650355856501963,8,512,12.523626631542175,2.6717737633897687,16788.156231149962,False,False,gAAAAABn_qg3lJ11WXGc8S9rnjrhPmp7P6Ts7DvyQH-pQ5IkUVFGsQNC2DbBhN0nCehT2TFC9nK7S6rNtK2fV4H5dZDdqjcICg==
HP,2.905742039694774,16,256,15.679929961463266,3.0898183891966986,9725.671350790091,False,False,gAAAAABn_qg3YVk1qKqzZ6IF9FHZa87SONYDKFkzIFfkNYMLWQyWY0QesIgCH2tla-rB4mWyModTigVHz2SFLxnPyTqoGOTyQQ==
Asus,3.8940632112634495,16,512,11.592423241295997,3.3159425007381644,17695.147508140286,False,False,gAAAAABn_qg3r6f-Dn9JIlKCPxITDpAM2XA2pKiSgKw8XudwmzwKLz7hSFLMegLIEbnvdRT7C2qNtG3A2q9FeJe1XkwQisZCtw==
HP,1.9382573558941487,8,256,11.453966623424666,4.93248877462668,8962.71143253269,False,False,gAAAAABn_qg3p3rjJ3nM8lD7aiwW9mDM2h4vpEOc4z-GtGEEqdiVY8mLlgzYM-m3dQ1NeONP7JlQkvAeA7BP6MVfpPWQbLtzuQ==
Dell,3.225012227051664,16,256,13.169248392524231,4.423596937051944,9612.3525237855,False,False,gAAAAABn_qg3GUaOmDMJu_dR00U9ZSXmws8WZiKqkiMKyK4sUZpetAwMaLKY2KZr1mXj5DUSXSRZg6zvq4__za0TwtAwvoGwEQ==
Asus,2.002334221647641,4,256,11.553007750834594,4.212229832935838,9111.31193516215,False,False,gAAAAABn_qg35hBoQpXdF8CngFDwgFcmYPLRhC-OxWD6qIcIbuLgM4Py2sZvhK3f1_43j-x_0JxuukNkmEvkgnsMEe7j3Mww3w==
Lenovo,2.839569211182704,32,1000,14.51047065323722,3.611123944225923,33045.56205147648,False,False,gAAAAABn_qg34i_Puo1dzimmcuiVG_ngsDzALl4XGoA2R5-HaNir7ninSo-JOCtUo_CTmNxAthnsESr2EJ0mem-SoNjbEeGKbQ==
HP,1.741691124116799,32,512,12.357651504899598,4.51999328181303,17748.770425967152,False,False,gAAAAABn_qg3Sjrs_PiIKSoJ3LgQ4TLPe-5MwCktN3X41prhDg_3PfpSt3jKU568J9yabM4KygqQhPLv-Q9C5Du4NIo-GkQ-Rw==
Dell,2.625927340645463,4,256,16.374187779196234,3.0179685069671334,8836.578529356853,False,False,gAAAAABn_qg3eIKRkTxL1wIvh9Wr5DoAWqXmcfD5fiz61aV16KD3MyUSgNEejDaS9zP5SZxA_K0pwO_bw47lpqlN6SupQ_MoMw==
Acer,3.390408322238115,16,512,15.70100048507154,4.126697338319948,17409.086291686537,False,False,gAAAAABn_qg3dmtYHL2pYZnVgmIUhIOI9ZIArv7j5F1hEdYCzIjeY8sgUsc2tJH6DY9bMgn33vwwM1mt4YYmzAYkTWYU9PFpGA==
Asus,2.3689288105974557,8,256,15.198231236596856,4.981351926134517,9282.277068695445,False,False,gAAAAABn_qg3XrkZ3ToSrkvFu34fhH2-zLW6TF3A4QDNQKMLNtkSJVjRmVpPBaskD3qLVk3k4unhJLJLIGp2AOoZOis7uSXx9g==
HP,3.162279311218045,16,512,14.701664164307012,2.943886726805596,17787.920193214795,False,False,gAAAAABn_qg3dtTXqU2mCI-yDVaPkXK4UIAwxAg-tgTyPEVmVYk97bfjYGGeeb-Hmq1DukDkot1C5hOncP_AY2Veb974qFqQ6Q==
HP,3.488624901974323,4,512,16.18079438204878,4.022052604651902,17010.571428426818,False,False,gAAAAABn_qg3XA45dKrZnClSzGPio5FB4e6tqGzFZ3YesBNy2IUWpbkLpJYXN9c6U1LteRbXRpoO22c-o2zlZUZ8hvgU8JQZBA==
Lenovo,3.817944548698632,16,256,12.33837236925654,4.532944592457147,9791.15470145468,False,False,gAAAAABn_qg3fPV_lp1rja_EdIiUaVrOq4PaUOXyw8ffvrew7otXM6cBcHun8-gRXoLeD5gtrr6wfsFNvvzJltLUQ2fvbs8RmA==
Lenovo,2.0866052046386336,32,1000,16.238653056585367,4.747422750052017,32824.33712037552,False,False,gAAAAABn_qg3b-z_HU2_Te4g9D7hSxE0F_UbWIjiEdrl0dWPzjwKvNIND6Fa_1WRf6VIOoWFbdRiR0d871BL0DkrXpBzkjvRIg==
Acer,2.4982897895232705,16,512,15.736953790544314,4.153798072820305,17410.05582993742,False,False,gAAAAABn_qg32BxPdHkBfZixWUFM2UBgrh1fYlCll_ALrHdGU6LA2c6nKIz0jpLWM0o7mD04EKXIJDGv-Y65jbtmVvu2AJLwuA==
Acer,1.8810400333260435,4,1000,15.488964958326113,2.8508237702514085,31081.277606638618,False,False,gAAAAABn_qg3sDBDc3HkVG0pZdbtBtI4EEc2KOXkO0XXEYOH9kf7fGkmPlnrlAu7PETG_T5dnUp3zj1-p7eziG5maMrtCfyqkQ==
Dell,3.981208755395938,32,1000,14.367534068449544,2.978846454706839,32878.791390917366,False,False,gAAAAABn_qg3mhCd7A-FsG-WLjbF9EtJ13ER2rVG0KBoHtN0O561szRlD3VwPRKEdNEl5EzGqf609Wlp6weciS8XKTgnYKrCjw==
Dell,3.8175024198107375,16,256,12.4774649658236,2.0622740963718926,9702.78754189184,False,False,gAAAAABn_qg3jlnaBuNdQKd3_f2DuWqEiaePkUrqaQ_8fR0Xjg7996wqkPjIGaK2C2mxVS1PA0aFhK8MW19VKYuAHqfzwAqB5w==
Acer,2.849892825701399,16,256,13.541287495951378,4.282657933014529,10273.94804271075,False,False,gAAAAABn_qg3vWlejoWfe8GVcLl2DFyd3xwIMyuj9ShqGZz4Uj5AlKII9MGfieuM5sXwpmvl7D05SwVBmKYTwNflFXrWZMcdOA==
Acer,3.605083235941053,32,256,15.761423927232808,2.128218818185854,10966.959225605731,False,False,gAAAAABn_qg3Bfoz6Mlbu1jW-EOrD19jrtlT_Z7Hr0WghVaZWwvNxNTj3Hrpsq7VFyOrD3u5K3QeEItL-JgAiVrasqc7-yUiKw==
Asus,2.802394943180105,8,512,11.190670906143946,4.5939570638082365,16879.609624413744,False,False,gAAAAABn_qg3HMat-Y7eX5iQvZh8sKwiPNV-l8D5nUZln0SNQnA0BN5GFrO1XC96GWxibyN99ijkVDcAfWyAVHqvkFR9uK48Aw==
Lenovo,3.0589642200068994,32,256,15.69230461558255,2.355981843423616,10903.73248244458,False,False,gAAAAABn_qg3cvFJw4Hwe0jEjCmFkVhf3pI2m1IKsoAzAt1nXCnhFHP6kwYR3KxNFcsmc38znO_K7aKKRVxrz8KwuXOEDaeQ4A==
Dell,1.7228110802900416,8,256,12.4404244429254,2.515629536407773,9034.603152020143,False,False,gAAAAABn_qg39zx4msOuAhKXRN1Mjx7G7F_aVoFdY-z9RBqxf5JMK4IC9He9y1hM-Pu38By6w1vNh1jUm5pDGkfYsMp_w8Lrrg==
Lenovo,3.38817605124202,4,512,11.865855204329618,3.429579412496712,17155.69259960478,False,False,gAAAAABn_qg3VLAGl9CJhyyVD3O8NwPMZ5thAegaVGtb0C82XUny9YVQshok4q4T440OZ0WIhyYcaujqkdigCGmzipATx_WnDA==
Lenovo,1.8192837090880871,4,512,11.694207909081811,4.213641245506227,16631.665778958082,False,False,gAAAAABn_qg30nmv3KaO1hQowtOQfIIMUCp5b6xvZ8Y0ROrurc4DrglWe0bUKdgXQ1JQTFvBdLsGFXHNJetPTwjqkQklhbrhZA==
Acer,3.565169075631321,32,256,11.16350007170489,2.417006615597233,10560.36350044493,False,False,gAAAAABn_qg316HpAOrxa4TRxoDQa3EArMOK4h4OTnareUxzKbnqM1jID_SNk0yHsRbMlVtwWdymN8QIsw79Bk7e37UpO2q7iQ==
Asus,3.455070219175965,32,256,14.141518911328715,3.320213225199496,10856.606358975563,False,False,gAAAAABn_qg3v6RN1wmOoOy4o6Y5OwFpNXQCiKk9YN92FAF2ClCSGGAZ9UsJkZNIW0n_zpbO2YnftXOatfX1Z0MBdgjsXkVjKQ==
HP,3.271861744357441,4,256,12.309559236162375,3.4485538232303146,9273.581909907169,False,False,gAAAAABn_qg3Cfnw2Vpf5h3ojGjkbvWhcYIOl33sco1SiC-5WbWAB3U4Aw1XP-WouRsJn5BTXZwOnQPbsw7UQv3AfgAXECZU5A==
Asus,1.5904009513119053,8,256,16.93659059467779,2.636856925005774,9290.096987341743,False,False,gAAAAABn_qg3A7kIrF-c-RbuI7XdYTOWV3OYcZi02TNZ7M097pFsTxzgrcGrndKjoNfs0TovyD8NhR22n-6Xtc8EZ4pLwJGlWQ==
Asus,2.2578208898633214,4,1000,14.446620535233237,2.3466751300418958,31460.13124201373,False,False,gAAAAABn_qg3OEtUkEqDYavhunTmVfOZI0Vdk6sJxUZY2K6Ri74Tmh7wbLGRWTJOOrCBfHlxPpU3vEHJYz6blsdZJiv0OluMBA==
Lenovo,2.157781424777107,32,1000,11.827311616136065,4.509262768956919,32764.01284416276,False,False,gAAAAABn_qg3YsKpTdK1Qk2bhneWes456QU4u2AmzTecaG0XC-4DrBAq8YhlnhLTV74IEzT3Q9bnZTvQL6qpGlbcc79LGNaq8w==
Asus,2.4003410186787977,4,256,15.132575244868192,3.507396949288297,9287.756516757589,False,False,gAAAAABn_qg3HFk38jd67lw5mGzWE9gMJ3LhlfkZcMmptlg39eqhNE8Hb8PEb6R52Gd0ZnltmrUJ0MH7O7mIL6lJ3qAN2c4-Iw==
Dell,1.7191068669095964,32,1000,16.38646139905835,2.043143707952459,33267.88053404709,False,False,gAAAAABn_qg3B2Rg-FJGkbUgVOb-tPo_CXTyS79VobuM-mEI4so7tDNJj9ApW29gfLyDhbylp3RHO3iO2nFr8rKGQ76RlWtASQ==
Lenovo,3.842394557577657,32,512,15.471076972217686,4.408943903927312,18743.569392030524,False,False,gAAAAABn_qg3OF2DhP0Nwa5ML-_PR_bH6tLvybyZ01jG_QejZwrNKcbzs9Qe7Ni2Z_Ba5F3Es9HVe068j2M0BFTLLwFM9zN5Ag==
Dell,2.8845056017809405,4,1000,11.458639166236686,4.942381416243754,31500.579121575098,False,False,gAAAAABn_qg3VXM4nMdh0hBgtYHfDKfeB-JGbaRjin74crWWCE9zmg9AXFEWJVP0PAiAMRA7AqCL6qiZPeCHMDh19cf6-xM4ig==
HP,2.263810776645059,8,1000,16.375305087155958,3.817778586242742,31579.969088229787,False,False,gAAAAABn_qg3wA-qPgt20k3t7tdsdMvPJaDAKHdPBqANtwGFMuGCfGHC8O60JDBWANwU5W9mU-TcbwBHddkRe3Ogj5YEI_xM5w==
Lenovo,2.4924537926857084,16,256,15.763576315159789,3.5111251612522123,9718.504049627418,False,False,gAAAAABn_qg3sGudP5EpZh-TS52ZrK3ZeDzuhvYnEG3uP9sm2vOSTGF9Yl-q4SwdldP9rssNqOOtzXIr77HLe_0wnNY9Px06Hg==
HP,2.618006351262089,4,1000,11.949823400633688,4.6352475891348845,31165.01940345165,False,False,gAAAAABn_qg3wxCDb3YQdnYSrSX2QVusNzrdmUtQu2b5bfrOterBZfmU8vPSNIWxNin5heBX8NFE84LAdMY0IPlBiqdPn2xxew==
Lenovo,3.001485833401543,16,1000,11.3107153323969,4.857550369053795,32210.84467814835,False,False,gAAAAABn_qg3X2hKeixo48ZpzbvFiZWrv4zlh7URLrweZk-jReoN_sIWHm8WImiv17FOyTWmJlsugHsrH7xdA61KHzdwYVq0mg==
Acer,2.789198569241244,4,1000,14.343863451885852,4.263610747707382,31299.096337077222,False,False,gAAAAABn_qg3MeF9ur3vdCmkIKjwF4u-wcp3szr7tY5xRGQDlsooMytkfXBH1ajB7Uar8_UC_M4PnHGuXZjJ4OwM5bIwdtxiQQ==
Asus,3.798479933036044,16,1000,11.936214868039862,3.336358789202864,32190.565833666125,False,False,gAAAAABn_qg3KUqkMoBV0_VAHRHhH5jlR65zTMfw1ve6SprHLuIMT2zoKpZBEzdyWYrhLbJO2hEZlgnm39Th0UimXBIe9QImqw==
